59471a8007e71de5fb968573	Put your pencils up! \n@iGaddo your cartoon screams defiance. I love it and stand with you. #JeSuisCharlie http://t.co/yW5fPm3VZr	Put your pencils up! \n@iGaddo your cartoon screams defiance. I love it and stand with you. #JeSuisCharlie http://t.co/yW5fPm3VZr a man holding a pair of scissors in front of a wall .	Put your pencils up! \n@iGaddo your cartoon screams defiance. I love it and stand with you. #JeSuisCharlie http://t.co/yW5fPm3VZr #I AM CHARLIE 	Put your pencils up! \n@iGaddo your cartoon screams defiance. I love it and stand with you. #JeSuisCharlie http://t.co/yW5fPm3VZr a man holding a pair of scissors in front of a wall . #I AM CHARLIE 	a man holding a pair of scissors in front of a wall . #I AM CHARLIE 	0
59471a8007e71de5fb968575	Over 1000 French nationals gather in Martin Place in Sydney to remember victims of the #CharlieHebdo attack. http://t.co/6XibnO54MZ	Over 1000 French nationals gather in Martin Place in Sydney to remember victims of the #CharlieHebdo attack. http://t.co/6XibnO54MZ a crowd of people walking around a large crowd of people .	Over 1000 French nationals gather in Martin Place in Sydney to remember victims of the #CharlieHebdo attack. http://t.co/6XibnO54MZ	Over 1000 French nationals gather in Martin Place in Sydney to remember victims of the #CharlieHebdo attack. http://t.co/6XibnO54MZ a crowd of people walking around a large crowd of people .	a crowd of people walking around a large crowd of people .	0
59471a8007e71de5fb968577	So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/tBswsVydnF	So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/tBswsVydnF a bunch of different types of different types of scissors .	So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/tBswsVydnF	So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/tBswsVydnF a bunch of different types of different types of scissors .	a bunch of different types of different types of scissors .	0
59471a8007e71de5fb96857b	#JeSuisCharlie - a brilliant image by @iGaddo. Let's all stick our pencils up in defiance. http://t.co/wm5jNdaP8x	#JeSuisCharlie - a brilliant image by @iGaddo. Let's all stick our pencils up in defiance. http://t.co/wm5jNdaP8x a man holding a pair of scissors in front of a wall .	#JeSuisCharlie - a brilliant image by @iGaddo. Let's all stick our pencils up in defiance. http://t.co/wm5jNdaP8x 08 #I AM CHARLIE 	#JeSuisCharlie - a brilliant image by @iGaddo. Let's all stick our pencils up in defiance. http://t.co/wm5jNdaP8x a man holding a pair of scissors in front of a wall . 08 #I AM CHARLIE 	a man holding a pair of scissors in front of a wall . 08 #I AM CHARLIE 	0
59471a8007e71de5fb96857d	We are observing a minute's silence at 11am today. If you support press freedom please share &amp	We are observing a minute's silence at 11am today. If you support press freedom please share &amp	We are observing a minute's silence at 11am today. If you support press freedom please share &amp	We are observing a minute's silence at 11am today. If you support press freedom please share &amp		0
59471a8007e71de5fb96857f	#Murder is prohibited in #Judaism, #Christianity &amp; #Islam\n\nClick http://t.co/C989YBqv5d\n\n#CharlieHebdo #ParisShooting http://t.co/k3vjLOodDQ	#Murder is prohibited in #Judaism, #Christianity &amp; #Islam\n\nClick http://t.co/C989YBqv5d\n\n#CharlieHebdo #ParisShooting http://t.co/k3vjLOodDQ a black and white photo of a person holding a remote .	#Murder is prohibited in #Judaism, #Christianity &amp; #Islam\n\nClick http://t.co/C989YBqv5d\n\n#CharlieHebdo #ParisShooting http://t.co/k3vjLOodDQ 	#Murder is prohibited in #Judaism, #Christianity &amp; #Islam\n\nClick http://t.co/C989YBqv5d\n\n#CharlieHebdo #ParisShooting http://t.co/k3vjLOodDQ a black and white photo of a person holding a remote . 	a black and white photo of a person holding a remote .	0
59471a8007e71de5fb968581	We stand united with the victims of the brutal attack in Paris and with the people of France! #JeSuisCharlie RT! http://t.co/mH5l2a9eVy	We stand united with the victims of the brutal attack in Paris and with the people of France! #JeSuisCharlie RT! http://t.co/mH5l2a9eVy a group of people standing around a table with a bunch of umbrellas .	We stand united with the victims of the brutal attack in Paris and with the people of France! #JeSuisCharlie RT! http://t.co/mH5l2a9eVy	We stand united with the victims of the brutal attack in Paris and with the people of France! #JeSuisCharlie RT! http://t.co/mH5l2a9eVy a group of people standing around a table with a bunch of umbrellas .	a group of people standing around a table with a bunch of umbrellas .	0
59471a8007e71de5fb968583	A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims. http://t.co/YC6rpzAyiZ	A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims. http://t.co/YC6rpzAyiZ a group of people standing around a table with a bunch of food .	A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims. http://t.co/YC6rpzAyiZ 20 MARTIN PLACE IN E SUIS ESUIS CJE SUISTAR sui E SUI E SUIS ESURUE SUIS I AM I HA SUI I Su JESUIS I AM ESUIS E SUIS HARLIE ESUCHARLI HAR I SUISO CHARUF CHARLIE A I AM HARLIE SOM IHAP.IH NEN AM RLIE E ​​AM HARLIEJE AM I AM CHARL HARLIE E ​​AM HARLIE I AM 	A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims. http://t.co/YC6rpzAyiZ a group of people standing around a table with a bunch of food . 20 MARTIN PLACE IN E SUIS ESUIS CJE SUISTAR sui E SUI E SUIS ESURUE SUIS I AM I HA SUI I Su JESUIS I AM ESUIS E SUIS HARLIE ESUCHARLI HAR I SUISO CHARUF CHARLIE A I AM HARLIE SOM IHAP.IH NEN AM RLIE E ​​AM HARLIEJE AM I AM CHARL HARLIE E ​​AM HARLIE I AM 	a group of people standing around a table with a bunch of food . 20 MARTIN PLACE IN E SUIS ESUIS CJE SUISTAR sui E SUI E SUIS ESURUE SUIS I AM I HA SUI I Su JESUIS I AM ESUIS E SUIS HARLIE ESUCHARLI HAR I SUISO CHARUF CHARLIE A I AM HARLIE SOM IHAP.IH NEN AM RLIE E ​​AM HARLIEJE AM I AM CHARL HARLIE E ​​AM HARLIE I AM 	0
59471a8007e71de5fb968585	Does publishing anti #Muslim #CharlieHebdo cartoons count as solidarity against the Muslim cop who was slain as well? http://t.co/lhJHHyk7KF	Does publishing anti #Muslim #CharlieHebdo cartoons count as solidarity against the Muslim cop who was slain as well? http://t.co/lhJHHyk7KF a man in a suit and tie in a room .	Does publishing anti #Muslim #CharlieHebdo cartoons count as solidarity against the Muslim cop who was slain as well? http://t.co/lhJHHyk7KF	Does publishing anti #Muslim #CharlieHebdo cartoons count as solidarity against the Muslim cop who was slain as well? http://t.co/lhJHHyk7KF a man in a suit and tie in a room .	a man in a suit and tie in a room .	0
59471a8007e71de5fb96858c	Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq	Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq a cake with a candle on it and a <unk>	Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq UiS JE S U1S @SamSchech, WS 	Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq a cake with a candle on it and a <unk> UiS JE S U1S @SamSchech, WS 	a cake with a candle on it and a <unk> UiS JE S U1S @SamSchech, WS 	0
59471a8007e71de5fb96858e	Let 2015 be the year that women all around the world took up cartooning/comics to tell their stories. #CharlieHebdo http://t.co/1nkprbkDjo	Let 2015 be the year that women all around the world took up cartooning/comics to tell their stories. #CharlieHebdo http://t.co/1nkprbkDjo a woman in a dress and a tie with a cell phone .	Let 2015 be the year that women all around the world took up cartooning/comics to tell their stories. #CharlieHebdo http://t.co/1nkprbkDjo	Let 2015 be the year that women all around the world took up cartooning/comics to tell their stories. #CharlieHebdo http://t.co/1nkprbkDjo a woman in a dress and a tie with a cell phone .	a woman in a dress and a tie with a cell phone .	0
59471a8007e71de5fb968596	The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX	The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX a man is standing in the snow with a snowboard .	The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX	The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX a man is standing in the snow with a snowboard .	a man is standing in the snow with a snowboard .	0
59471a8007e71de5fb968598	Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV	Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV a man and woman walking down a street holding umbrellas .	Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV	Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV a man and woman walking down a street holding umbrellas .	a man and woman walking down a street holding umbrellas .	0
59471a8007e71de5fb96859c	60 seconds of #solidarite. @INM_ie #CharlieHebdo #JeSuisCharlie http://t.co/eIKTErJ2dY	60 seconds of #solidarite. @INM_ie #CharlieHebdo #JeSuisCharlie http://t.co/eIKTErJ2dY a group of people sitting around a table with a laptop .	60 seconds of #solidarite. @INM_ie #CharlieHebdo #JeSuisCharlie http://t.co/eIKTErJ2dY RLI I AM I AM). CHARLIN HARLI E SUISHARE TARLI NUJ E AM RLI HARLI UJ E AM RL C HARLIE GAN 	60 seconds of #solidarite. @INM_ie #CharlieHebdo #JeSuisCharlie http://t.co/eIKTErJ2dY a group of people sitting around a table with a laptop . RLI I AM I AM). CHARLIN HARLI E SUISHARE TARLI NUJ E AM RLI HARLI UJ E AM RL C HARLIE GAN 	a group of people sitting around a table with a laptop . RLI I AM I AM). CHARLIN HARLI E SUISHARE TARLI NUJ E AM RLI HARLI UJ E AM RL C HARLIE GAN 	0
59471a8007e71de5fb96859e	Minute's silence at Guardian office for #CharlieHebdo http://t.co/H4FQcR33uy	Minute's silence at Guardian office for #CharlieHebdo http://t.co/H4FQcR33uy	Minute's silence at Guardian office for #CharlieHebdo http://t.co/H4FQcR33uy	Minute's silence at Guardian office for #CharlieHebdo http://t.co/H4FQcR33uy		0
59471a8007e71de5fb9685a0	Minute silence held in memory of victims of shooting http://t.co/LdSF5QeCiv #CharlieHebdo #JeSuisCharlie http://t.co/dj3hfNsZko	Minute silence held in memory of victims of shooting http://t.co/LdSF5QeCiv #CharlieHebdo #JeSuisCharlie http://t.co/dj3hfNsZko a group of people standing around a table with a sword .	Minute silence held in memory of victims of shooting http://t.co/LdSF5QeCiv #CharlieHebdo #JeSuisCharlie http://t.co/dj3hfNsZko	Minute silence held in memory of victims of shooting http://t.co/LdSF5QeCiv #CharlieHebdo #JeSuisCharlie http://t.co/dj3hfNsZko a group of people standing around a table with a sword .	a group of people standing around a table with a sword .	0
59471a8007e71de5fb9685a2	We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF	We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF a man is holding a cell phone in front of a crowd .	We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF	We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF a man is holding a cell phone in front of a crowd .	a man is holding a cell phone in front of a crowd .	0
59471a8007e71de5fb9685a4	If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4	If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4 a man with a tie and a tie in his mouth .	If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4 	If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4 a man with a tie and a tie in his mouth . 	a man with a tie and a tie in his mouth .	0
59471a8007e71de5fb9685a6	Police officers &amp	Police officers &amp	Police officers &amp	Police officers &amp		0
59471a8007e71de5fb9685a9	#Paris #CDG air traffic controllers end ATIS message with "I AM CHARLIE" #CharlieHebdo #avgeek http://t.co/Pq9Sp6MCN7	#Paris #CDG air traffic controllers end ATIS message with "I AM CHARLIE" #CharlieHebdo #avgeek http://t.co/Pq9Sp6MCN7 	#Paris #CDG air traffic controllers end ATIS message with "I AM CHARLIE" #CharlieHebdo #avgeek http://t.co/Pq9Sp6MCN7 	#Paris #CDG air traffic controllers end ATIS message with "I AM CHARLIE" #CharlieHebdo #avgeek http://t.co/Pq9Sp6MCN7  		0
59471a8007e71de5fb9685ab	@Knightcartoons has returned from holidays with a #CharlieHebdo tribute cartoon #JeSuisCharlie http://t.co/o0amBVY9zF	@Knightcartoons has returned from holidays with a #CharlieHebdo tribute cartoon #JeSuisCharlie http://t.co/o0amBVY9zF a bunch of different types of scissors on a table .	@Knightcartoons has returned from holidays with a #CharlieHebdo tribute cartoon #JeSuisCharlie http://t.co/o0amBVY9zF	@Knightcartoons has returned from holidays with a #CharlieHebdo tribute cartoon #JeSuisCharlie http://t.co/o0amBVY9zF a bunch of different types of scissors on a table .	a bunch of different types of scissors on a table .	0
59471a8007e71de5fb9685ad	A minute's silence for the journalists and those who protected them. #JeSuisCharlie http://t.co/aU9K17Q3V7	A minute's silence for the journalists and those who protected them. #JeSuisCharlie http://t.co/aU9K17Q3V7 a group of people sitting around a table with a laptop .	A minute's silence for the journalists and those who protected them. #JeSuisCharlie http://t.co/aU9K17Q3V7 CHARLIE CHARLIE I AM CHARLIE I AM CHARLIE I AM ESUIS CH I AM CHARLIE ULS 為 I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM REHARLIE I AM I AM RLIE JE SU HARLI I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM CHARLIE 	A minute's silence for the journalists and those who protected them. #JeSuisCharlie http://t.co/aU9K17Q3V7 a group of people sitting around a table with a laptop . CHARLIE CHARLIE I AM CHARLIE I AM CHARLIE I AM ESUIS CH I AM CHARLIE ULS 為 I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM REHARLIE I AM I AM RLIE JE SU HARLI I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM CHARLIE 	a group of people sitting around a table with a laptop . CHARLIE CHARLIE I AM CHARLIE I AM CHARLIE I AM ESUIS CH I AM CHARLIE ULS 為 I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM REHARLIE I AM I AM RLIE JE SU HARLI I AM CHARLIE I AM CHARLIE I AM CHARLIE I AM CHARLIE 	0
59471a8007e71de5fb9685b0	#Paris, now. In front of Notre-Dame. #silence #charliehebdo http://t.co/6EP3Vci23H	#Paris, now. In front of Notre-Dame. #silence #charliehebdo http://t.co/6EP3Vci23H a group of people walking on a rainy day .	#Paris, now. In front of Notre-Dame. #silence #charliehebdo http://t.co/6EP3Vci23H 	#Paris, now. In front of Notre-Dame. #silence #charliehebdo http://t.co/6EP3Vci23H a group of people walking on a rainy day . 	a group of people walking on a rainy day .	0
59471a8007e71de5fb9685b2	France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84	France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84 a group of people standing around a table with umbrellas .	France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84	France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84 a group of people standing around a table with umbrellas .	a group of people standing around a table with umbrellas .	0
59471a8007e71de5fb9685b4	Following the #CharlieHebdo attack, three quarters of you say the media should publish satirical religious cartoons. http://t.co/RThtgxo70c	Following the #CharlieHebdo attack, three quarters of you say the media should publish satirical religious cartoons. http://t.co/RThtgxo70c a man is standing in front of a red bus .	Following the #CharlieHebdo attack, three quarters of you say the media should publish satirical religious cartoons. http://t.co/RThtgxo70c 	Following the #CharlieHebdo attack, three quarters of you say the media should publish satirical religious cartoons. http://t.co/RThtgxo70c a man is standing in front of a red bus . 	a man is standing in front of a red bus .	0
